field_1,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,county_name,field_16
"907",-121.99,37.54,"28","3046","507","1772","516",5.3283,227900,<1H OCEAN,5.9031007751938,0.166447800393959,3.43410852713178,Alameda,
"908",-121.99,37.55,"28","2414","415","1106","453",4.8403,268600,<1H OCEAN,5.32891832229581,0.171913835956918,2.44150110375276,Alameda,
"909",-122,37.54,"29","4133","744","2023","749",5.1616,275100,<1H OCEAN,5.51802403204272,0.180014517299782,2.70093457943925,Alameda,
"910",-122.01,37.55,"34","2791","495","1276","468",4.9167,256300,NEAR BAY,5.96367521367521,0.177355786456467,2.72649572649573,Alameda,
"911",-122,37.55,"27","6103","1249","3026","1134",4.1591,332400,<1H OCEAN,5.38183421516755,0.204653449123382,2.668430335097,Alameda,
"912",-122.01,37.54,"32","2572","406","1128","395",5,287600,NEAR BAY,6.51139240506329,0.157853810264386,2.85569620253165,Alameda,
"913",-122,37.54,"26","1910","371","852","357",5.8325,298900,<1H OCEAN,5.35014005602241,0.194240837696335,2.38655462184874,Alameda,
"914",-122.01,37.53,"27","1890","303","889","314",5.7057,287600,NEAR BAY,6.01910828025478,0.16031746031746,2.8312101910828,Alameda,
"915",-121.99,37.53,"25","5405","939","2831","923",5.0423,222200,<1H OCEAN,5.85590465872156,0.17372802960222,3.06717226435536,Alameda,
"916",-121.97,37.52,"26","3761","623","1776","613",4.5317,232600,<1H OCEAN,6.13539967373573,0.165647434193034,2.89722675367047,Alameda,
"917",-121.97,37.51,"25","3333","511","1671","504",5.4359,258300,<1H OCEAN,6.61309523809524,0.153315331533153,3.31547619047619,Alameda,
"918",-121.97,37.52,"23","4925","948","2530","894",5.0824,230900,<1H OCEAN,5.5089485458613,0.19248730964467,2.82997762863535,Alameda,
"919",-121.95,37.52,"33","3994","764","2721","763",5.2308,196900,<1H OCEAN,5.2346002621232,0.191286930395593,3.56618610747051,Alameda,
"920",-121.96,37.51,"22","5811","1125","3215","1086",4.4107,223500,<1H OCEAN,5.35082872928177,0.193598347960764,2.96040515653775,Alameda,
"921",-121.96,37.52,"26","4211","741","2352","734",5.2396,223900,<1H OCEAN,5.73705722070845,0.175967703633341,3.20435967302452,Alameda,
"922",-121.93,37.53,"27","5532","973","2855","960",4.7478,243500,<1H OCEAN,5.7625,0.17588575560376,2.97395833333333,Alameda,
"923",-121.92,37.53,"7","28258","3864","12203","3701",8.4045,451100,<1H OCEAN,7.63523372061605,0.136740038219265,3.29721696838692,Alameda,
"925",-121.92,37.49,"10","7441","1588","3571","1466",5.1643,193100,<1H OCEAN,5.07571623465211,0.213412175782825,2.43587994542974,Alameda,
"926",-121.92,37.48,"23","4314","676","1972","623",5.3813,264400,<1H OCEAN,6.92455858747994,0.156699119146963,3.1653290529695,Alameda,
"927",-121.92,37.47,"26","2016","322","1105","357",6.0878,246900,<1H OCEAN,5.64705882352941,0.159722222222222,3.0952380952381,Alameda,
"928",-121.91,37.47,"13","5377","744","2759","760",6.868,337300,<1H OCEAN,7.075,0.138367119211456,3.63026315789474,Alameda,
"929",-122.03,37.55,"22","9167","1373","4319","1404",6.992,284800,NEAR BAY,6.52920227920228,0.149776371768299,3.07621082621083,Alameda,
"930",-122.03,37.55,"26","3087","532","1597","483",4.9118,217300,NEAR BAY,6.39130434782609,0.172335600907029,3.3064182194617,Alameda,
"931",-122.04,37.55,"23","3170","532","1446","515",4.4357,291700,NEAR BAY,6.15533980582524,0.16782334384858,2.80776699029126,Alameda,
"932",-122.04,37.54,"26","2145","369","1285","377",4.9464,223800,NEAR BAY,5.68965517241379,0.172027972027972,3.40848806366048,Alameda,
"933",-122.05,37.54,"25","4209","731","2568","703",5.2882,223100,NEAR BAY,5.98719772403983,0.173675457353291,3.65291607396871,Alameda,
"934",-122.05,37.55,"23","4247","835","2357","823",5.1321,211300,NEAR BAY,5.16038882138518,0.196609371320932,2.86391251518834,Alameda,
"935",-122.04,37.53,"25","4458","922","2998","890",3.9667,218500,NEAR BAY,5.00898876404494,0.206819201435621,3.3685393258427,Alameda,
"937",-122.06,37.54,"20","6483","1068","3526","1060",5.0838,248200,NEAR BAY,6.11603773584906,0.164738546968996,3.32641509433962,Alameda,
"938",-122.03,37.54,"35","1867","343","1213","338",4.8214,186000,NEAR BAY,5.52366863905325,0.183717193358329,3.5887573964497,Alameda,
"939",-122.03,37.54,"6","2918","672","1911","639",4.1406,178200,NEAR BAY,4.56651017214397,0.230294722412611,2.9906103286385,Alameda,
"940",-122.04,37.53,"34","2316","478","1524","467",3.7364,190400,NEAR BAY,4.9593147751606,0.206390328151986,3.26338329764454,Alameda,
"941",-122.02,37.54,"31","1240","264","719","236",3.535,210300,NEAR BAY,5.25423728813559,0.212903225806452,3.04661016949153,Alameda,
"942",-122.03,37.54,"16","4458","856","3038","870",5.0739,208000,NEAR BAY,5.12413793103448,0.192014356213549,3.49195402298851,Alameda,
"943",-122.03,37.53,"18","1746","437","1268","404",3.256,183300,NEAR BAY,4.32178217821782,0.25028636884307,3.13861386138614,Alameda,
"944",-122.01,37.53,"19","4572","712","2346","709",6.0667,245700,NEAR BAY,6.44851904090268,0.15573053368329,3.30888575458392,Alameda,
"945",-122.02,37.53,"21","4280","673","2216","681",5.7072,242200,NEAR BAY,6.2848751835536,0.157242990654206,3.25403817914831,Alameda,
"946",-122,37.51,"7","6352","1390","3223","1316",4.9867,181700,<1H OCEAN,4.82674772036474,0.218828715365239,2.44908814589666,Alameda,
"947",-121.92,37.72,"4","7477","1576","2937","1506",5.1437,299400,<1H OCEAN,4.96480743691899,0.210779724488431,1.95019920318725,Alameda,
"948",-121.92,37.72,"22","4638","716","2302","687",5.347,219500,<1H OCEAN,6.75109170305677,0.154376886589047,3.35080058224163,Alameda,
"949",-121.91,37.71,"25","4377","668","2038","671",5.7233,231800,<1H OCEAN,6.5230998509687,0.152615946995659,3.03725782414307,Alameda,
"950",-121.93,37.72,"26","3816","637","1935","642",4.4697,221300,<1H OCEAN,5.94392523364486,0.166928721174004,3.01401869158878,Alameda,
"951",-121.93,37.72,"26","2806","459","1453","444",4.9107,213800,<1H OCEAN,6.31981981981982,0.163578047042053,3.27252252252252,Alameda,
"952",-121.93,37.71,"26","4822","845","2288","805",4.2281,206000,<1H OCEAN,5.99006211180124,0.175238490253007,2.84223602484472,Alameda,
"953",-121.94,37.71,"15","6473","1027","2484","970",5.0143,271100,<1H OCEAN,6.67319587628866,0.158659045264947,2.56082474226804,Alameda,
"954",-121.96,37.71,"6","8072","1050","3386","1062",7.2494,336500,<1H OCEAN,7.60075329566855,0.1300792864222,3.18832391713748,Alameda,
"955",-121.92,37.64,"46","1280","209","512","208",5.1406,315600,INLAND,6.15384615384615,0.16328125,2.46153846153846,Alameda,
"957",-121.92,37.69,"13","3742","555","1590","559",7.316,285400,<1H OCEAN,6.69409660107334,0.148316408337787,2.84436493738819,Alameda,
"958",-121.9,37.66,"18","7397","1137","3126","1115",6.4994,323000,INLAND,6.63408071748879,0.153710963904286,2.80358744394619,Alameda,
"959",-121.92,37.68,"23","1655","223","706","219",7.2211,291900,<1H OCEAN,7.55707762557078,0.134743202416918,3.22374429223744,Alameda,
"960",-121.93,37.7,"3","2456","582","793","456",4.4087,225600,<1H OCEAN,5.3859649122807,0.236970684039088,1.7390350877193,Alameda,
"961",-121.91,37.69,"23","2179","308","926","299",5.9345,259600,<1H OCEAN,7.2876254180602,0.141349242771914,3.09698996655518,Alameda,
"962",-121.91,37.68,"20","1804","254","831","260",6.177,262900,<1H OCEAN,6.93846153846154,0.14079822616408,3.19615384615385,Alameda,
"963",-121.91,37.68,"18","3631","547","1700","520",5.817,257300,<1H OCEAN,6.98269230769231,0.150647204626825,3.26923076923077,Alameda,
"964",-121.91,37.69,"18","2876","423","1395","427",6.3132,259200,<1H OCEAN,6.73536299765808,0.147079276773296,3.26697892271663,Alameda,
"965",-121.89,37.68,"12","7490","1207","3329","1136",6.3373,339700,<1H OCEAN,6.59330985915493,0.161148197596796,2.93045774647887,Alameda,
"966",-121.88,37.68,"23","2234","270","854","286",7.333,337200,INLAND,7.81118881118881,0.120859444941808,2.98601398601399,Alameda,
"967",-121.89,37.68,"22","1898","239","734","245",6.2918,334100,<1H OCEAN,7.7469387755102,0.125922023182297,2.99591836734694,Alameda,
"968",-121.88,37.67,"16","4070","624","1543","577",6.5214,311500,INLAND,7.05372616984402,0.153316953316953,2.67417677642981,Alameda,
"969",-121.88,37.67,"25","2244","301","937","324",6.4524,296900,INLAND,6.92592592592593,0.134135472370766,2.89197530864198,Alameda,
"970",-121.89,37.67,"20","2948","471","1181","474",6.0604,247900,INLAND,6.21940928270042,0.159769335142469,2.4915611814346,Alameda,
"971",-121.89,37.67,"19","2034","288","852","295",6.5285,300400,INLAND,6.89491525423729,0.141592920353982,2.88813559322034,Alameda,
"972",-121.9,37.67,"15","2130","273","876","285",7.2639,332400,<1H OCEAN,7.47368421052632,0.128169014084507,3.07368421052632,Alameda,
"973",-121.9,37.67,"7","9540","1294","3926","1229",7.4353,389800,<1H OCEAN,7.76240846216436,0.135639412997904,3.19446704637917,Alameda,
"974",-121.88,37.66,"29","2702","680","1360","642",3.1127,233000,INLAND,4.20872274143302,0.251665433012583,2.1183800623053,Alameda,
"975",-121.87,37.66,"39","522","116","161","102",2.4896,238500,INLAND,5.11764705882353,0.222222222222222,1.57843137254902,Alameda,
"976",-121.87,37.66,"52","775","134","315","123",5.0677,233300,INLAND,6.30081300813008,0.172903225806452,2.5609756097561,Alameda,
"977",-121.89,37.66,"3","1565","464","769","461",2.1187,231300,INLAND,3.39479392624729,0.296485623003195,1.66811279826464,Alameda,
"978",-121.88,37.64,"20","1309","184","514","172",10.9506,475800,INLAND,7.61046511627907,0.140565317035905,2.98837209302326,Alameda,
"979",-121.87,37.57,"13","5519","833","2444","825",7.0691,393200,<1H OCEAN,6.68969696969697,0.150933140061605,2.96242424242424,Alameda,
"980",-121.87,37.67,"10","4337","800","1813","743",5.5,247200,INLAND,5.8371467025572,0.184459303666129,2.44010767160162,Alameda,
"981",-121.87,37.67,"28","1812","294","853","278",4.9879,229400,INLAND,6.51798561151079,0.162251655629139,3.06834532374101,Alameda,
"982",-121.85,37.68,"4","4719","741","1895","742",6.8132,282500,INLAND,6.35983827493261,0.15702479338843,2.55390835579515,Alameda,
"983",-121.85,37.66,"14","4236","701","1833","663",5.6399,300600,INLAND,6.38914027149321,0.165486307837583,2.76470588235294,Alameda,
"984",-121.86,37.66,"22","3634","664","1699","640",4.1597,293200,INLAND,5.678125,0.182718767198679,2.6546875,Alameda,
"985",-121.87,37.66,"27","1569","242","583","214",5.7519,278500,INLAND,7.33177570093458,0.154238368387508,2.72429906542056,Alameda,
"986",-121.84,37.66,"13","13182","2074","4847","1950",5.6417,352900,INLAND,6.76,0.157335760886057,2.48564102564103,Alameda,
"987",-121.85,37.72,"43","228","40","83","42",10.3203,400000,INLAND,5.42857142857143,0.175438596491228,1.97619047619048,Alameda,
"988",-121.82,37.73,"47","127","23","51","21",4.3472,375000,INLAND,6.04761904761905,0.181102362204724,2.42857142857143,Alameda,
"989",-121.86,37.7,"13","9621","1344","4389","1391",6.6827,313700,INLAND,6.91660675772825,0.13969441845962,3.15528396836808,Alameda,
"990",-121.89,37.69,"4","6159","1510","2649","1241",3.62,139300,<1H OCEAN,4.96293311845286,0.245169670401039,2.13456889605157,Alameda,
"991",-121.77,37.65,"16","4290","554","1952","576",7.3588,327500,INLAND,7.44791666666667,0.129137529137529,3.38888888888889,Alameda,
"992",-121.62,37.61,"26","1786","306","771","279",5.7239,430600,INLAND,6.40143369175627,0.171332586786114,2.76344086021505,Alameda,
"993",-121.61,37.77,"32","404","74","144","58",4.2083,125000,INLAND,6.96551724137931,0.183168316831683,2.48275862068966,Alameda,
"994",-121.72,37.7,"17","1671","352","729","252",6.1023,450000,INLAND,6.63095238095238,0.210652304009575,2.89285714285714,Alameda,
"995",-121.73,37.71,"12","5608","1049","2595","1067",3.9864,200200,INLAND,5.25585754451734,0.187054208273894,2.43205248359888,Alameda,
"996",-121.75,37.71,"11","12070","2220","5826","2125",4.8624,192400,INLAND,5.68,0.183927091963546,2.74164705882353,Alameda,
"997",-121.77,37.74,"25","494","81","254","85",9.1531,418800,INLAND,5.81176470588235,0.163967611336032,2.98823529411765,Alameda,
"998",-121.8,37.7,"22","5533","943","2474","910",4.7361,216800,INLAND,6.08021978021978,0.170431953732153,2.71868131868132,Alameda,
"999",-121.8,37.69,"17","3956","639","2222","662",5.4324,215500,INLAND,5.97583081570997,0.161526794742164,3.35649546827795,Alameda,
"1000",-121.82,37.69,"12","1906","351","802","319",4.9375,227700,INLAND,5.97492163009404,0.184155299055614,2.5141065830721,Alameda,
"1001",-121.76,37.69,"29","3433","711","1919","709",3.3841,184400,INLAND,4.84203102961918,0.207107486163705,2.70662905500705,Alameda,
"1002",-121.77,37.68,"36","1687","372","950","372",3.5532,158400,INLAND,4.53494623655914,0.220509780675756,2.55376344086022,Alameda,
"1003",-121.78,37.69,"34","2358","498","1157","461",3.3618,174600,INLAND,5.11496746203905,0.211195928753181,2.50976138828633,Alameda,
"1004",-121.78,37.69,"35","2853","588","1761","572",4.3533,168400,INLAND,4.98776223776224,0.206098843322818,3.07867132867133,Alameda,
"1005",-121.79,37.69,"25","6296","1082","3200","1047",4.5357,188400,INLAND,6.01337153772684,0.171855146124524,3.05635148042025,Alameda,
"1006",-121.76,37.7,"9","3980","736","1705","679",5.7068,256700,INLAND,5.86156111929308,0.184924623115578,2.51104565537555,Alameda,
"1007",-121.75,37.69,"26","2647","536","1422","522",3.7212,183800,INLAND,5.07088122605364,0.202493388741972,2.72413793103448,Alameda,
"1008",-121.75,37.68,"35","1755","299","702","263",5.2443,183400,INLAND,6.67300380228137,0.17037037037037,2.66920152091255,Alameda,
"1009",-121.76,37.68,"35","1864","357","1189","349",4.2361,177500,INLAND,5.34097421203438,0.191523605150215,3.40687679083095,Alameda,
"1010",-121.76,37.68,"32","1078","207","555","197",3.1856,186900,INLAND,5.47208121827411,0.192022263450835,2.81725888324873,Alameda,
"1011",-121.73,37.68,"17","20354","3493","8768","3293",5.4496,238900,INLAND,6.18098997874279,0.171612459467427,2.66261767385363,Alameda,
"1012",-121.78,37.68,"17","3112","872","1392","680",3.0222,172500,INLAND,4.57647058823529,0.280205655526992,2.04705882352941,Alameda,
"1013",-121.77,37.68,"44","495","112","277","109",2.6667,179200,INLAND,4.54128440366972,0.226262626262626,2.54128440366972,Alameda,
"1014",-121.76,37.68,"52","2157","418","929","419",3.7301,204400,INLAND,5.14797136038186,0.193787668057487,2.21718377088306,Alameda,
"1015",-121.77,37.68,"41","1501","299","629","288",4.6806,209400,INLAND,5.21180555555556,0.199200532978015,2.18402777777778,Alameda,
"1016",-121.77,37.67,"20","8068","1217","3489","1259",5.7907,264200,INLAND,6.40826052422558,0.150842835894893,2.77124702144559,Alameda,
"1017",-121.76,37.67,"6","3023","518","1225","468",6.3705,350000,INLAND,6.45940170940171,0.171352960635131,2.61752136752137,Alameda,
"1018",-121.78,37.67,"26","2211","344","1024","321",5.2649,199800,INLAND,6.88785046728972,0.155585707824514,3.19003115264797,Alameda,
"1019",-121.79,37.67,"26","2163","339","947","346",6.0797,211000,INLAND,6.2514450867052,0.156726768377254,2.73699421965318,Alameda,
"1020",-121.78,37.67,"28","1773","278","804","269",4.8571,201100,INLAND,6.5910780669145,0.156796390298928,2.98884758364312,Alameda,
"1021",-121.78,37.66,"25","1947","418","900","354",3.8523,193000,INLAND,5.5,0.214689265536723,2.54237288135593,Alameda,
"1022",-121.79,37.66,"22","14701","2210","6693","2232",5.98,245000,INLAND,6.58646953405018,0.150329909529964,2.99865591397849,Alameda,
"1023",-119.78,38.69,"17","1364","282","338","152",2.45,117600,INLAND,8.97368421052632,0.206744868035191,2.22368421052632,Alpine,
"1024",-119.93,38.72,"15","2061","465","573","196",2.2417,97900,INLAND,10.515306122449,0.225618631732169,2.9234693877551,Alpine,
"1025",-120,38.52,"16","3045","543","202","102",3.15,140600,INLAND,29.8529411764706,0.178325123152709,1.98039215686275,Alpine,
"1026",-120.56,38.48,"14","3545","702","946","411",3.4609,120900,INLAND,8.62530413625304,0.19802538787024,2.30170316301703,Amador,
"1027",-120.59,38.45,"13","2944","558","1091","466",3,119000,INLAND,6.3175965665236,0.189538043478261,2.3412017167382,Amador,
"1028",-120.55,38.46,"16","1443","249","435","181",3.2031,129200,INLAND,7.97237569060773,0.172557172557173,2.40331491712707,Amador,
"1029",-120.55,38.45,"17","2277","474","767","356",2.5208,99100,INLAND,6.39606741573034,0.208168642951252,2.15449438202247,Amador,
"1030",-120.55,38.43,"18","1564","357","618","277",2.3549,108900,INLAND,5.64620938628159,0.228260869565217,2.23104693140794,Amador,
"1031",-120.25,38.55,"15","4403","891","1103","433",3.0125,111700,INLAND,10.1685912240185,0.202362025891438,2.5473441108545,Amador,
"1032",-120.79,38.54,"34","1133","254","495","187",2.05,68900,INLAND,6.05882352941176,0.224183583406884,2.64705882352941,Amador,
"1033",-120.8,38.51,"23","1001","195","369","157",3.125,96400,INLAND,6.37579617834395,0.194805194805195,2.35031847133758,Amador,
"1034",-120.65,38.5,"10","1783","337","638","262",2.65,116700,INLAND,6.80534351145038,0.189007291082445,2.43511450381679,Amador,
"1035",-120.76,38.47,"17","1521","309","607","240",3.5,123800,INLAND,6.3375,0.203155818540434,2.52916666666667,Amador,
"1036",-120.88,38.45,"25","1374","297","657","288",2.5476,97900,INLAND,4.77083333333333,0.216157205240175,2.28125,Amador,
"1037",-120.79,38.43,"40","1391","246","546","214",3.9107,129800,INLAND,6.5,0.176851186196981,2.55140186915888,Amador,
"1038",-120.69,38.44,"13","1473","265","597","228",4.2917,121300,INLAND,6.46052631578947,0.179904955872369,2.61842105263158,Amador,
"1039",-120.93,38.5,"15","1248","234","529","216",3.3393,107200,INLAND,5.77777777777778,0.1875,2.44907407407407,Amador,
"1040",-120.97,38.42,"16","1748","322","4930","287",4.3029,121900,INLAND,6.09059233449477,0.184210526315789,17.1777003484321,Amador,
"1041",-120.87,38.37,"28","3998","765","1614","698",2.8125,113400,INLAND,5.72779369627507,0.191345672836418,2.31232091690544,Amador,
"1042",-120.98,38.34,"27","3471","653","1793","600",3.5508,99100,INLAND,5.785,0.188130221838087,2.98833333333333,Amador,
"1043",-120.88,38.32,"18","2791","492","1187","438",3.2589,103000,INLAND,6.37214611872146,0.176280902902186,2.71004566210046,Amador,
"1044",-120.93,38.26,"13","2084","449","834","305",3.2937,114200,INLAND,6.8327868852459,0.215451055662188,2.7344262295082,Amador,
"1045",-120.72,38.42,"17","5654","1085","2237","953",3.0465,144100,INLAND,5.93284365162644,0.191899540148567,2.34732423924449,Amador,
"1046",-120.77,38.38,"15","4221","816","1737","743",2.3125,128600,INLAND,5.68102288021534,0.193319118692253,2.33781965006729,Amador,
"1047",-120.72,38.38,"9","1787","347","806","306",2.525,157200,INLAND,5.83986928104575,0.194180190263011,2.63398692810458,Amador,
"1048",-120.66,38.4,"18","2144","420","985","381",3.175,118500,INLAND,5.62729658792651,0.19589552238806,2.58530183727034,Amador,
"1049",-120.65,38.42,"23","1538","305","730","267",2.6078,116700,INLAND,5.76029962546817,0.198309492847854,2.73408239700375,Amador,
"1050",-120.62,38.39,"15","3750","691","1444","603",2.7399,134800,INLAND,6.21890547263682,0.184266666666667,2.39469320066335,Amador,
"1051",-120.69,38.36,"19","3267","614","1252","566",2.7236,109900,INLAND,5.77208480565371,0.187940006121824,2.21201413427562,Amador,
